date,rating,recipe_id,user_id,username
2007-11-23,3,6945,2569649,JG Bird
2005-08-09,4,6945,853220,ROSELYN38
2013-01-20,5,6945,10784524,Aliaehab
2007-10-18,5,6947,1632397,happymommyx4
2008-04-23,5,6947,2247858,Canuckfromthenorth
2007-02-16,5,6947,1433571,LORIKAE
2009-05-16,5,6947,3740990,Denise M
2010-05-23,2,6947,4900683,Tamra
2010-12-21,4,6947,2713558,Jillian
2002-01-09,5,6947,517102,GODSGRRL
2002-08-05,5,6947,674569,CARA ABIGAIL
2000-07-29,4,6947,139816,GBRIDENBECKER
2000-06-01,5,6947,17505,MURROW5
2002-07-31,5,6947,117127,PhantomMoon
2011-02-09,4,6947,2798540,elinor3
2011-01-04,5,6947,2730757,Ashleigh
2002-08-26,5,6947,247266,Ellen
2008-06-02,5,6947,1668832,J. P. Medvit
2012-12-10,4,6947,1370869,MSelvidio
2007-06-29,5,6947,1876399,lana
2010-02-21,5,6947,4604549,Anita Bellefeuille
2001-07-20,5,6947,394635,VIOLINIST
2008-03-29,5,6947,2879075,PD66
2002-01-21,5,6947,572068,MAWHINNM
2011-09-01,5,6947,7601530,williamsfamily7479
2011-01-23,5,6947,877375,COOKOFDEATH
2010-02-06,5,6947,4471470,skmccormick
2011-11-10,5,6947,2984832,BrooklynRD
2001-02-27,5,6947,269001,CHRISHC
2011-05-27,5,6947,3105115,SugarViolet
2011-02-20,4,6947,1869867,chef karin
2002-10-08,5,6947,702022,APRYLMOON
2000-07-07,5,6947,124549,ALLEGRO761
2000-04-14,5,6947,43996,AINSLEY
2013-07-21,2,6947,3523229,Stephck
2011-07-27,5,6947,2551874,Jordan Riggs
2001-05-03,5,6947,304562,DANIELS JR.
2010-10-09,5,6947,2260044,Bakette
2010-04-20,5,6947,3080394,blancdeblanc
2011-02-13,3,6947,4002607,footballgrl16
2011-01-02,5,6947,750557,MS. KIMMY
2013-01-27,5,6947,2338766,mrstrii
2011-08-13,5,6947,1397954,pastormaya
2010-08-16,2,6947,5213916,Leigh Sheppard
2010-08-12,5,6947,626215,BJREEVE
2004-03-01,5,6947,858475,LEE MYHAN
2003-05-24,5,6947,247690,KoolKat
2011-02-22,5,6947,6616875,Christi Dea
2009-01-23,5,6947,1605479,lg48tn
2008-09-17,5,6947,37729,GAYLEREYNOLDS
2005-03-18,5,6947,1378841,ABC1232
2012-08-11,5,6947,2317510,MagnoliaSouth
2010-12-06,3,6947,4778721,steveandcarmen
2010-01-04,4,6947,873767,BRIDY
2009-01-16,5,6947,433807,ShirleyAnn
2003-08-28,5,6947,881747,MRAMELL
2014-07-04,5,6947,11163337,ebodisch
2013-07-29,4,6947,9587909,KitchenDragon
2012-12-27,5,6947,1676731,SKreader13
2011-08-23,5,6947,7545636,TheLittleChef
2011-05-02,5,6947,2498993,akin2peter
2011-01-30,5,6947,406259,STOLISPRIT
2010-01-24,5,6947,2082919,imeverywoman
2009-10-01,5,6947,1864989,Erika
2009-03-27,3,6947,1315108,AMOMMEE
2003-01-18,5,6947,773567,ERRINL
2014-01-11,5,6947,8191479,Pat Henrikson
2013-02-21,5,6947,8259297,Tia Cheesbrough
2011-06-26,4,6947,5119299,phythia79
2011-03-15,5,6947,4184613,rnewbs
2011-01-18,4,6947,2463488,Emily Tisdale
2010-12-07,2,6947,24146423,Jes
2010-11-26,5,6947,2787141,Carolyn Kemp-VanSwol
2010-09-12,5,6947,3303138,abapplez
2010-07-18,5,6947,4909489,shasha
2010-03-29,1,6947,4735547,unkinmax
2010-02-14,5,6947,4462283,"What's for dinner, mom?"
2010-02-07,3,6947,2664320,Lori
2010-01-03,5,6947,926057,SHORECOOK
2009-11-24,5,6947,2792496,Lori
2009-07-28,3,6947,3143778,pelicangal
2009-01-31,5,6947,1473935,Judy7905
2008-11-02,4,6947,3251932,Terra
2008-06-14,5,6947,2983919,logan
2008-04-14,3,6947,16083,Trish Megyesi
2008-02-16,4,6947,2813516,Tom Villalon
2007-12-31,3,6947,1863770,King Cole
2007-11-25,5,6947,1929392,Donna Jarka
2007-01-04,4,6947,2234415,supermiki
2004-11-21,3,6947,1085944,happycamper26
2004-02-05,4,6947,912899,jkaeekj
2013-09-29,5,6947,5920108,shayla
2013-04-15,2,6947,1012265,Michelle Graham
2013-02-09,5,6947,5843513,Holly Russell Pappas
2012-02-13,5,6947,3978833,Jenny Weaver-Beal
2012-01-20,4,6947,8005360,KJ Garner
2011-09-19,5,6947,4179662,retrodoll
2011-09-06,5,6947,6812592,con207214
2011-06-21,4,6947,7223079,tammy74
2011-05-05,5,6947,7010422,Joe
2011-02-08,5,6947,963143,SMILES056
2011-01-11,5,6947,3837544,ChefScharny
2010-12-15,4,6947,5260044,clotus
2010-12-06,5,6947,5984181,saguarosam
2010-11-08,5,6947,2934731,Caperjay
2010-10-16,3,6947,1469904,Katie-Kate
2010-07-22,4,6947,4066636,Ouchmypancreas
2010-07-10,5,6947,5045992,bstep
2010-05-10,5,6947,2502150,jeepaholic
2010-04-13,5,6947,4697100,73Pinto
2010-04-08,5,6947,1038997,ANGELFROMHEAVEN
2010-01-30,5,6947,4416939,Mrs. CJR
2009-05-17,5,6947,2383219,Heidi
2009-04-18,5,6947,2954056,Art&Jess
2009-04-11,5,6947,1344711,AGGIEMA
2009-04-04,5,6947,3215440,katie_luvs2bake!
2009-03-30,1,6947,881562,STEINY
2008-10-05,5,6947,206971,Mallinda
2008-05-05,5,6947,803052,KIKABISOGNO
2003-02-02,5,6947,679215,The_Intolerant_Chef
2014-12-29,4,6947,1550592,Sarah Dice
2014-06-28,5,6947,6668582,neilelon
2014-05-24,5,6947,5952253,celias
2014-05-04,5,6947,3097476,Sarah
2014-01-20,5,6947,4632916,k9sarchick
2014-01-08,5,6947,8467227,Sue
2013-09-18,5,6947,11734822,gnvrlnn
2013-03-07,3,6947,6978410,Machelle
2013-01-29,4,6947,2232125,BlaBlaNoodle
2013-01-02,5,6947,9330497,Daniella Baroni
2012-12-19,5,6947,7410663,marine 1
2012-06-26,5,6947,6578064,sadiebea
2012-06-21,5,6947,3308015,RunsWithScissors
2012-04-13,5,6947,8828528,Sandcrab62
2012-04-02,5,6947,4881105,Heather Garrison Bingham
2012-03-12,1,6947,2684957,Sara S.
2012-02-29,5,6947,7232836,MissyTheToe
2011-12-28,5,6947,2037131,Rae
2011-12-11,5,6947,3955825,joyce
2011-08-22,5,6947,2664233,Katrina
2011-05-28,5,6947,3870309,Sarahtwincities
2011-05-19,3,6947,1384139,mrsyaki
2011-03-25,3,6947,1144251,DITTYBEAR
2011-02-13,5,6947,6002438,serioussifl
2011-01-04,2,6947,4801617,Megan Bridges
2010-11-10,4,6947,5621244,SarahB3
2010-11-07,5,6947,5731246,cdmelty
2010-10-22,5,6947,3375068,bejoyfulalways
2010-10-10,5,6947,3806004,Jillianhour
2010-09-06,5,6947,3993966,SandiTheFoodie
2010-08-18,2,6947,3871331,quiltersammy
2010-08-13,5,6947,5010136,Micki
2010-07-15,5,6947,280666,Cindy
2010-07-10,5,6947,34929,Daisy Mae
2010-05-22,5,6947,2890926,ShaeLynn
2010-04-24,4,6947,1902553,Lynnje
2010-03-27,5,6947,3018112,Keri
2010-03-05,5,6947,4010626,amymarlow26
2010-02-28,5,6947,4632891,elizab569
2010-02-15,4,6947,2854269,freckles
2010-02-10,5,6947,4016694,Mary
2010-01-07,5,6947,1303676,Roxanne Romanek
2010-01-03,5,6947,3025688,NanaBrookes
2009-11-13,5,6947,167795,islandgirlejfan
2009-07-06,5,6947,3832137,J. Maas
2009-01-20,5,6947,3070177,Mom_of_Four
2009-01-13,5,6947,3153351,Anita Potter- Blackburn
2008-07-20,5,6947,1013798,ONIOND
2008-01-03,4,6947,2058789,Ridiculina
2008-01-01,5,6947,2717881,L Stapf
2007-11-06,5,6947,1336907,familycook
2007-06-20,4,6947,953764,GRANNYLOOHOO
2006-09-14,3,6947,1521105,gmarshall
2006-04-10,3,6947,1405081,Melly Gee
2004-11-29,4,6947,761065,SHEILAR73
2004-02-07,4,6947,869245,Amata
2018-04-18,2,6947,23610912,Melissa Rappleye
2017-05-20,5,6947,5522375,Rida Elias
2015-04-01,3,6947,15590276,Michael Condon
2014-10-04,5,6947,14387532,Niki
2014-07-21,4,6947,13872139,Derrick and Chelsea 
2014-03-26,1,6947,13381134,Shelbiannej
2014-03-07,5,6947,6338087,Jennifer Lynne
2014-01-19,5,6947,12965348,SamanthaH
2014-01-03,5,6947,4138527,angie in uk
2013-08-22,5,6947,10711032,locejim
2013-06-17,5,6947,4517527,Peaches
2013-04-05,5,6947,7507934,Dusty
2013-03-23,4,6947,4778203,Loves2Cook
2012-11-06,5,6947,3241630,Sara
2012-05-02,5,6947,2695053,Melissa
2012-04-30,5,6947,9225703,Chapaca
2012-04-11,5,6947,2368620,Lindsey
2012-03-15,5,6947,4497607,annamaydeng
2012-02-25,5,6947,8787595,miyuki
2012-02-02,5,6947,5657029,Pat Svenson
2012-01-23,5,6947,7045776,tanyaburrows
2011-12-10,5,6947,2499821,Sonya M. Shafer
2011-09-24,5,6947,7733289,mj_averill
2011-08-26,5,6947,3991009,SunnyDaysNora
2011-08-07,5,6947,4390787,Lauraly
2011-06-27,5,6947,7006128,Kristin
2011-06-16,5,6947,968781,BRATTYBLUEEYES
2011-06-03,5,6947,4705013,Opto
2011-06-02,5,6947,2310458,CookingInSeattle
2011-04-27,3,6947,2937470,Hillaraah
2011-04-24,4,6947,675190,riblet
2011-04-07,5,6947,2159646,AnnieG
2011-02-28,5,6947,4642027,dpeek64
2011-02-14,5,6947,3091488,Krista Marie
2011-01-06,5,6947,3680006,Cara
2011-01-02,5,6947,94593,KROBINETT
2010-12-30,5,6947,5112320,Amy Mallison-Austin
2010-12-13,3,6947,3416041,Geemie
2010-11-20,3,6947,5770921,april marie
2010-11-19,4,6947,4160194,Jeanette Bergquist
2010-10-24,3,6947,3867092,jillcasey84
2010-10-19,5,6947,5440321,mehailey
2010-10-11,5,6947,4905903,ericangure
2010-09-23,5,6947,931111,Nov111805
2010-09-20,5,6947,2310358,Maggie
2010-09-15,5,6947,4032539,fallenfeather
2010-09-02,3,6947,5306889,lesliesp
2010-08-15,5,6947,3057949,Becky
2010-08-15,4,6947,812379,marji
2010-02-27,4,6947,3994027,tburton1219
2010-02-07,5,6947,3100118,Pooch656
2010-01-29,5,6947,681516,Cindy
2009-11-29,5,6947,2185472,Wendy T
2009-10-24,3,6947,2265460,Rebecca McGrew
2009-09-25,4,6947,3197297,tygrlilly
2009-09-07,4,6947,1110538,ROBINANNE2
2009-07-24,2,6947,3868444,CrystalCooks
2009-07-08,5,6947,2580376,billie
2009-06-20,5,6947,3802762,Rosie
2009-06-16,5,6947,3575186,troysgrl
2009-04-11,5,6947,1684737,CookinArgentina
2009-03-05,5,6947,1129071,ADZELL
2009-02-23,4,6947,2798486,notoriousJEN
2009-02-01,4,6947,934849,CZ
2009-01-21,5,6947,3368769,Andi Williams
2009-01-11,5,6947,2395375,Chocolate
2009-01-06,3,6947,2231878,sanzoe
2009-01-01,5,6947,2947837,Teffer K
2008-12-21,5,6947,3221378,grkcook
2008-12-11,5,6947,2460499,Rinne77
2008-12-10,5,6947,2287228,Ayne
2008-11-22,5,6947,1116928,Megan Artherton
2008-10-29,5,6947,1326037,MUMLUVS2COOK
2008-10-02,5,6947,1117768,PAT79
2008-09-14,5,6947,3138618,Raven
2008-07-14,4,6947,2975162,lama
2008-07-07,4,6947,3015066,Mel Ohhhh
2007-09-16,5,6947,1951701,Amber
2007-08-28,5,6947,424730,NavyWife2003
2006-06-04,4,6947,682897,Sharon
2005-09-26,5,6947,1352041,NORM2
2004-08-26,5,6947,808082,GREENFIREFLY
2003-03-09,3,6947,478095,CARDOZOS
2020-03-20,2,6947,11629067,Michael Chan
2018-12-08,4,6947,20630959,Sam
2018-06-12,1,6947,2515727,Mrs. U
2017-05-11,5,6947,3986434,twistednerve
2016-08-28,5,6947,5974152,Norm
2015-06-11,5,6947,14825243,TassieMel
2015-05-02,5,6947,815011,LORIJAAKOLA
2015-03-26,3,6947,4763053,linda
2015-03-22,5,6947,2865197,Angie
2015-02-28,4,6947,5399653,K-Slice
2014-11-17,5,6947,3892037,Kathy Provencher Packard
2014-11-10,5,6947,420951,BRISA
2014-03-17,5,6947,8159643,Judy
2014-02-28,5,6947,5685859,Krispy
2014-02-15,4,6947,989286,Deeta Jean
2014-02-15,4,6947,11150639,Carol
2013-11-01,5,6947,1672536,phairber
2013-07-30,4,6947,11055945,Lala
2013-06-13,4,6947,2918639,shonwalker
2013-06-12,4,6947,6348506,LaurenB
2013-06-08,3,6947,827786,SELEA
2013-03-06,2,6947,3294472,Katie M
2013-03-03,4,6947,224972,ROCKY MTN BLOOM
2012-12-04,5,6947,10438529,Bizzylizzy
2012-11-18,5,6947,10320883,gemmac
2012-11-03,5,6947,709058,Parkes Patsy
2012-08-24,5,6947,9042387,Joanne
2012-08-06,4,6947,3826976,Mandrake
2012-03-17,5,6947,7609069,Susan Quinn
2012-03-16,5,6947,8992170,bigpat1982
2012-03-05,3,6947,3491717,Melissa
2012-02-12,4,6947,89295,Jen E.
2012-01-06,5,6947,6581481,mlshappy
2011-12-10,4,6947,8148824,justinthymepchef
2011-10-31,4,6947,685402,SUEMAMA
2011-08-22,5,6947,3668937,Suzie the Foodie
2011-07-14,5,6947,7339285,kimmyrose
2011-07-08,5,6947,5468857,Nichole_787
2011-06-20,5,6947,6130269,Sue M.
2011-05-23,5,6947,3716176,1HotNanny
2011-05-20,5,6947,5527513,bunnychernobyl5
2011-04-06,3,6947,6367574,Laura
2011-04-04,5,6947,6623373,orchid_blossom
2011-04-03,4,6947,1481013,housgrll
2011-03-15,5,6947,6735102,marymcjane
2011-03-13,5,6947,5322193,Susan
2011-02-21,4,6947,5534846,lovetotaste
2011-01-02,5,6947,6244022,gemcook
2010-12-14,3,6947,2380570,LAURA
2010-08-22,4,6947,5217532,chefjammer
2010-07-09,5,6947,3516705,Netta
2010-06-06,5,6947,3794926,Freddy Devers M
2010-06-05,5,6947,4936308,Van Acker
2010-04-30,5,6947,3277835,wmhurl
2010-04-10,4,6947,1358463,WeezaG
2010-04-09,5,6947,2794493,monjfr
2010-02-21,3,6947,4357681,Piti Capella
2010-02-21,4,6947,2298619,RoseRover
2010-02-17,3,6947,3979559,TheBritishBaker
2010-02-12,4,6947,875633,GREEN77BUS
2010-01-19,5,6947,4058404,Justine Saville
2010-01-13,3,6947,911909,WHATAYAWANT
2010-01-11,3,6947,460373,CHARITYBOO
2010-01-09,5,6947,4301756,walkingfit
2010-01-05,5,6947,2774962,Cowtownmama
2010-01-03,4,6947,1532140,pomplemousse
2009-12-26,5,6947,4367741,CandyCat
2009-10-25,4,6947,3587266,inounvme
2009-09-13,4,6947,3374832,Jane Doe
2009-09-11,5,6947,2413187,Bengali
2009-09-11,5,6947,1754061,Becca
2009-09-07,5,6947,2985838,Buddha35
2009-09-05,5,6947,2641854,ClammyStewart
2009-08-20,5,6947,3935769,CarlosBrazil
2009-08-13,4,6947,2474201,ironjenny
2009-08-05,4,6947,2780584,Nubbs180
2009-07-29,5,6947,3807004,Alison M
2009-07-27,3,6947,3057674,Heather Berry
2009-05-27,5,6947,3564571,kellyanne
2009-03-25,5,6947,1343100,Sandy Wimmer Yanke
2009-03-14,5,6947,2410984,Rachel Dennis McEwen
2008-12-27,5,6947,3422085,Lindamj
2008-12-25,5,6947,3115225,Megan Tilton
2008-12-06,4,6947,2877796,cheryl
2008-11-06,4,6947,1341564,ByMarce
2008-10-22,3,6947,2492297,macgral
2008-09-17,5,6947,3069731,JoyfulChef921
2008-08-09,5,6947,3072446,Roy
2008-07-29,5,6947,3040622,Teri
2008-07-25,5,6947,2850195,cheri
2008-06-27,4,6947,1386099,Jonine
2008-06-15,3,6947,2693413,Robyn
2008-05-31,5,6947,2109987,Tinabanana
2008-03-09,4,6947,1466506,KATEFOODFUN
2008-02-12,4,6947,1569163,healthyeats
2008-01-04,4,6947,2302392,Shannon
2007-11-29,4,6947,1481176,Michelle
2007-11-17,3,6947,682559,MANDI-O
2007-09-15,5,6947,2491011,robinator
2007-06-12,5,6947,2372797,DuncansMom
2007-03-20,5,6947,2304264,Jane Doe
2007-01-12,4,6947,1995303,VTmom
2007-01-10,5,6947,186293,foodaholic
2006-11-28,5,6947,2138622,Strwbrrykizzes
2006-11-12,5,6947,2156664,xx-emily-xx
2006-05-13,4,6947,1150630,BakingBot
2004-01-14,5,6947,807559,MOMMYSIS
2020-10-16,5,6947,12332585,North Country Riding
2020-10-09,5,6947,28167452,zig
2020-09-19,5,6947,22815092,Cathy Lamb
2020-09-10,5,6947,6049977,LLL
2020-09-02,5,6947,28016073,Bunnhart
2020-08-30,4,6947,15703378,Khadijah Ashanti-Shabazz
2020-08-24,2,6947,27977141,mika
2020-08-14,4,6947,27933408,Mark’sWidow’s Mite
2020-07-19,5,6947,4201740,HerouxFamily
2020-07-02,5,6947,27744079,NiceBuns
2020-06-29,5,6947,15848937,lluong03
2020-06-20,5,6947,1359027,Turner Anita
2020-06-10,5,6947,27658496,Sue Weir
2020-05-22,5,6947,3271401,Angie Bergman
2020-05-21,3,6947,14728416,Lynne B.
2020-05-20,5,6947,24621987,Lara Abulawi
2020-05-10,5,6947,25535802,Kristin Bayer
2020-05-10,5,6947,12240990,Jose
2020-05-10,4,6947,14101064,Brad Reznick
2020-05-07,5,6947,8874871,Jan
2020-05-01,5,6947,10828054,Johanna Kennard
2020-04-30,5,6947,7709994,Ann-Marie Bill Grant
2020-04-30,4,6947,3825465,Ingrid Ilinca
2020-04-28,3,6947,27442118,Juuulz
2020-04-18,4,6947,621481,Steve Seebart
2020-04-17,5,6947,3704690,Antonia Squier
2020-04-16,4,6947,488223,Barbara Butler Harris
2020-04-15,5,6947,8285064,Jennifer Lang
2020-04-12,3,6947,26740595,Cassidy Chambers
2020-04-09,5,6947,4457269,Darlene Alaway
2020-04-06,5,6947,27280442,Leandra Roth
2020-04-06,1,6947,14189784,Dorothy Hamilton
2020-04-05,3,6947,13589260,kellydthatisme
2020-04-05,3,6947,2473514,Jay51
2020-04-05,4,6947,27266377,Amrita Khan
2020-04-01,5,6947,15340332,Jim
2020-03-30,5,6947,21574626,Cinnamonrachel
2020-03-28,4,6947,24016953,donedwards
2020-03-27,5,6947,27202857,Danielle Briggeman
2020-03-21,5,6947,459689,Elizabeth
2020-03-20,4,6947,21066891,Catherine Defrancesco
2020-03-01,5,6947,3027657,nango
2020-02-13,5,6947,27018447,Lorre
2020-02-02,5,6947,26971558,SweMar
2019-12-29,5,6947,6301665,KLM571
2019-12-28,5,6947,4335982,Tricia Knox
2019-12-20,5,6947,12328853,thesecretsofkat
2019-11-13,5,6947,21285125,Theresa Lero
2019-11-11,5,6947,15938595,Asha-Leen Goodwin
2019-11-06,4,6947,26412456,Molleen
2019-10-27,5,6947,2239864,Ono Kine Grinz
2019-09-08,5,6947,22930544,Denise L George
2019-08-19,5,6947,16953737,Krampus
2019-08-18,3,6947,17997462,Jo Williams
2019-08-17,5,6947,22515134,Stu Hoover
2019-08-07,5,6947,11571880,Cecilia Ranger
2019-08-02,5,6947,9174061,Cook-in-the-house
2019-06-29,4,6947,3287174,ShannonLS
2019-05-20,5,6947,14167697,Christy
2019-04-21,4,6947,25476479,Fry Fam
2019-04-06,5,6947,9583349,Robin Long
2019-04-05,5,6947,24430348,Hannah English
2019-03-18,5,6947,24906023,sandra topp
2019-03-17,3,6947,23519138,Bart
2019-03-02,3,6947,25250448,Shelby Blosky
2019-03-02,4,6947,8955941,grizzly
2019-02-17,3,6947,25192279,jclittle907
2019-02-10,5,6947,23501563,William Meade
2019-02-03,5,6947,7711213,Peggy McKay
2019-01-28,5,6947,9597548,navymom1012
2019-01-16,5,6947,14950879,s.awar
2019-01-16,5,6947,14706253,Linda
2018-12-19,5,6947,10691086,Helene Conti
2018-12-17,3,6947,24753338,Sean Rauert
2018-12-16,4,6947,24748015,KCKC
2018-12-12,5,6947,24725139,Barnes3sr
2018-11-30,4,6947,15964055,beach lover
2018-11-27,4,6947,20965857,Lexi Schroeder
2018-11-16,5,6947,9192782,Betty Dickson
2018-11-13,4,6947,11907631,Eileen1732
2018-10-13,5,6947,24330707,Ruben Martin
2018-10-11,3,6947,24292685,celestep2k1
2018-10-02,5,6947,15652253,Sue
2018-09-23,5,6947,4853802,abelardo
2018-09-05,4,6947,15141066,sissyneck
2018-08-30,5,6947,23799706,Chef Zane
2018-08-18,5,6947,6472781,Nancy Jean Gourlie
2006-05-01,5,6948,1478626,DivineHealth7
2007-03-05,5,6948,2182737,Miami Nell
2007-09-23,5,6948,155209,ralloyd
2002-01-15,5,6948,251611,Susan Cable Sabella
2006-11-15,5,6948,2151667,Maddy
2001-01-11,5,6948,232811,LISA INAGAKI
2002-06-12,5,6948,651301,THEMARLATTS
2001-09-08,5,6948,397754,Deka
2002-04-13,5,6948,584010,LISAYANG
2002-08-05,5,6948,674569,CARA ABIGAIL
2010-11-18,5,6948,3732735,mrsherd
2010-10-04,5,6948,3097894,larkspur
2009-06-04,5,6948,3772830,MarfOnTheGo!
2006-05-21,5,6948,1038997,ANGELFROMHEAVEN
2010-10-09,3,6948,2717927,Alberta Rose
2002-10-06,5,6948,223021,Angie-One Love
2002-08-04,5,6948,422077,MAIREE
2010-11-14,5,6948,40837,3MCMRMOM
2002-08-30,3,6948,17632,CHEFETTE
2009-01-22,5,6948,2129137,Mary D.
2002-11-10,5,6948,167711,Keri St
2001-01-07,5,6948,63090,ARCCQ
2011-07-04,2,6948,4873774,eunoia
2010-01-03,5,6948,2880604,Trish Beier
2005-05-02,5,6948,798245,LADYBUG_3
2014-01-05,5,6948,6104705,purplespring777
2013-01-05,5,6948,6264599,jennifer_a00
2011-04-24,5,6948,3519752,Bonnie Weeks
2010-10-08,5,6948,3009417,Sharon Hood McConnell
2010-05-11,5,6948,747745,gretamarie
2010-02-28,4,6948,337136,KRICKYR
2007-09-02,5,6948,1982546,Tanaquil
2005-09-01,4,6948,1492792,Beverly T.
2014-08-20,5,6948,3808074,Laura
2012-02-22,4,6948,8700750,poppyseed
2011-12-21,4,6948,98335,Oakrunner
2011-10-25,5,6948,5086162,Lolathreads
2011-06-21,5,6948,2231851,dolynpa
2010-10-06,5,6948,1179469,AKSYDNES
2010-09-11,5,6948,2043209,Sarah Jo
2010-04-29,5,6948,4200425,JamieLynn
2010-02-21,4,6948,2847282,Cookin' Kat
2010-01-15,5,6948,3805087,baaramewe
2009-09-05,4,6948,2208686,Tara
2009-06-14,4,6948,1753223,Kim
2008-05-10,5,6948,2915514,Tara J
2007-12-25,5,6948,2703726,yantijaure
2003-10-24,5,6948,466670,Arizona Desert Flower
2000-10-09,5,6948,181925,DNO
2014-08-24,5,6948,12237594,Oweary1
2014-08-21,3,6948,3218768,dhiggins
2011-05-24,5,6948,124323,SKEETGIRL
2010-02-10,5,6948,2126460,Jen
2009-08-23,4,6948,1750999,BekahLovesCooking
2009-03-04,4,6948,2383219,Heidi
2008-10-16,5,6948,874206,CARTOONRCKR
2007-10-14,4,6948,1996051,Amanda F.
2007-08-13,5,6948,2455172,jenifer jain
2007-06-03,5,6948,2388752,greatcook`n
2006-06-10,4,6948,1249827,SUGARPLUM03
2006-03-17,5,6948,1431434,Julie G.
2004-10-23,4,6948,461834,Evelyn in KC
2004-02-07,4,6948,571271,Miss T
2003-05-27,2,6948,246657,CARMSTRONG0
2003-01-15,3,6948,285449,Christy Weber Stout
2020-10-04,4,6948,4310897,Trish-the-Dish
2020-03-25,5,6948,3991133,Tonan
2020-02-25,4,6948,27068660,Angelina
2019-01-30,5,6948,21851492,bernie navarra
2019-01-26,5,6948,250215,DSABENS
2019-01-15,5,6948,3254520,momofbnkk
2019-01-01,5,6948,16423237,Brent D Coffey
2018-07-30,5,6948,23100124,Glendine Hurley
2018-03-16,5,6948,16911337,SeniorChief(ret)
2017-05-05,5,6948,6831009,mira
2016-09-29,5,6948,8164904,Liz Kruze
2016-09-12,5,6948,5740778,Grammabee
2016-02-28,5,6948,4074955,steve
2015-12-13,5,6948,4976982,lutzflcat
2015-10-13,4,6948,12279905,Steve Carpenter
2014-08-22,5,6948,13439718,Tieltoots
2014-08-22,5,6948,13585416,Feryal
2008-09-22,4,6948,3128027,fitfreak18
2008-02-21,3,6948,2770325,Anae
2007-04-23,5,6948,2279059,Tinky
2007-03-21,5,6948,2144466,repoman
2006-09-05,3,6948,457217,CINDY3539
2006-02-08,2,6948,561345,Love2Cook
2005-09-28,5,6948,590890,Heather Pulley
2005-09-07,5,6948,1343659,Rosemary
2005-06-28,2,6948,1390739,KAAOTERA
2004-06-24,4,6948,818228,Michigan Mommy
2004-05-12,3,6948,668300,AMBERLUPALA
2003-11-14,5,6948,722316,MCUKA
2003-09-23,4,6948,888646,CARLING
2003-08-24,5,6948,745213,Traci Reece
2003-07-19,4,6948,792541,BLUESILVERGOLD
2001-04-30,5,6952,234309,MARIAN THOMPSON
2003-06-22,5,6952,850662,COASTALSUM
2004-05-01,5,6952,957194,YUMMYBAKIN
2002-04-28,5,6952,627902,DEANIEBEES
2010-12-30,4,6952,6220206,b-unit
2010-11-16,5,6952,5179478,katydid106
2001-09-19,3,6952,42276,pamjlee
2001-06-03,5,6952,344122,NELLSON66
2002-05-24,5,6952,639795,MMURKA
2011-08-04,4,6952,5474221,pambws
2010-12-06,5,6952,4427274,Marlene Lewis
2009-07-17,5,6952,286653,YURTLE
2002-06-26,5,6952,656595,TRISHLEBEN
2001-10-28,4,6952,295272,Lynnerm
2011-03-23,5,6952,4055914,Deaniebees
2008-10-29,4,6952,2246531,kalyssa10
2002-11-23,4,6952,607222,JAWANDMEE
2002-09-19,5,6952,93610,ANNAMA
2001-11-14,5,6952,494788,REITD
2011-07-16,4,6952,7345610,Chae
2011-06-27,5,6952,7231153,tmr85
2011-04-16,5,6952,6909074,debby_ab
2007-09-28,3,6952,2510159,Angela S.
2014-08-27,4,6952,12104625,jane
2012-01-23,5,6952,5254076,make_it_spicy
2008-09-19,3,6952,3042929,Gracey
2007-07-02,4,6952,1732358,Lori K. Bogren
2007-06-18,4,6952,2402307,Deaniebees
2007-05-03,3,6952,1951050,Cdnshaz
2007-01-31,5,6952,451382,STARDUST_331
2007-01-12,5,6952,1446818,LITTLECHILE
2004-04-22,5,6952,214353,SHAUNAM
2004-03-16,5,6952,868023,LISALIV
2004-03-04,5,6952,856036,Barb McLean
2001-02-21,5,6952,72032,Jangbu2020
2000-05-21,5,6952,83852,JOHNFLECK
2012-11-26,3,6952,873767,BRIDY
2012-11-20,4,6952,172715,STARBUCKS-GIRL
2008-06-18,5,6952,1110618,VOODOOGIRL1
2007-06-11,5,6952,2292631,ColleenMick
2007-05-27,5,6952,2383164,Christie Glenn
2006-11-24,4,6952,932733,CHEFABU
2006-10-10,5,6952,1533187,Jenifer
2006-05-08,5,6952,1823767,Michelle Morrison
2005-10-06,5,6952,1523399,spunkybaker
2005-05-30,5,6952,30965,Pam
2004-06-14,5,6952,835962,ASHLYNNS MOMMY
2004-04-22,5,6952,404070,Ewa Lamb
2001-02-08,5,6952,226117,Florida Gal
2000-07-04,5,6952,94001,MS.CHEF
2020-04-24,5,6952,7864261,Crafty
2019-02-01,5,6952,6084034,Terri
2018-03-21,5,6952,5623452,yoursonly77
2017-07-11,5,6952,4952177,discolisa
2017-01-23,5,6952,5569929,mila
2016-12-23,5,6952,8382545,earlyne
2015-08-17,5,6952,13083235,DinaLaChef
2014-06-07,5,6952,2118711,aideen
2013-04-14,4,6952,7340341,Sharilyn
2006-05-30,4,6952,982019,LPHILLIPS9
2005-08-30,5,6952,1288561,CLAWCLIP0
2005-02-16,5,6952,1353405,ANGELCOOKIES
2004-10-07,4,6952,991136,RachelBC
